variant,variant_label,method,domain,tau,fit_scope,metric,value,primary_value,delta_vs_primary,n_test,primary_n_test,n_quarters
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Weather,24h,per_domain,coverage,0.9098648898759948,0.9104035734690697,-0.0005386835930749623,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Entertainment,24h,per_domain,coverage,0.8934624697336562,0.8959512407488028,-0.0024887710151466624,1652.0,2297.0,12.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,ALL,24h,per_domain,coverage,0.9098923854045744,0.9064048401397798,0.003487545264794556,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Sports,24h,pooled,coverage,0.9127839065541856,0.9068403144432711,0.005943592110914553,7705.0,8523.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Crypto,24h,pooled,coverage,0.8729032258064516,0.869060773480663,0.0038424523257886145,1550.0,1810.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Politics,24h,pooled,coverage,0.9125910509885536,0.9026248941574937,0.009966156831059947,961.0,1181.0,11.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Finance,24h,pooled,coverage,0.8714436248682824,0.8807269973494888,-0.009283372481206364,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Weather,24h,pooled,coverage,0.9201061138873465,0.9186620266971381,0.0014440871902083874,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Entertainment,24h,pooled,coverage,0.8825665859564165,0.8929037875489769,-0.010337201592560463,1652.0,2297.0,12.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,ALL,24h,pooled,coverage,0.9080726633828005,0.9064309184791113,0.0016417449036891796,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Sports,24h,per_domain,ece,0.030464456569098273,0.032369369695811084,-0.0019049131267128115,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Sports,24h,per_domain,ece,0.02429919510068719,0.02664818331466433,-0.0023489882139771413,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Sports,24h,per_domain,ece,0.020549959161448396,0.020059582919562974,0.0004903762418854221,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Sports,24h,per_domain,ece,0.03157850977132843,0.031845769248676124,-0.00026725947734769495,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Crypto,24h,per_domain,ece,0.10247040653410218,0.09166339541153079,0.010807011122571389,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Crypto,24h,per_domain,ece,0.09425034507306898,0.08477639870823005,0.009473946364838934,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Crypto,24h,per_domain,ece,0.07680926916221034,0.07308366533864538,0.0037256038235649602,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Crypto,24h,per_domain,ece,0.08723291927284095,0.08629394667676055,0.0009389725960804035,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Politics,24h,per_domain,ece,0.06744662734058499,0.06732872355497445,0.00011790378561053749,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Politics,24h,per_domain,ece,0.07763312549645306,0.06298892360629378,0.014644201890159275,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Politics,24h,per_domain,ece,0.07037396121883659,0.05418823529411764,0.016185725924718945,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Politics,24h,per_domain,ece,0.07381293871760687,0.07005019431903009,0.003762744398576781,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Finance,24h,per_domain,ece,0.0631350440457119,0.049525661217858175,0.01360938282785372,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Finance,24h,per_domain,ece,0.06629113250469229,0.048946442756568134,0.017344689748124156,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Finance,24h,per_domain,ece,0.06400441257584115,0.04713407378024589,0.016870338795595262,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Finance,24h,per_domain,ece,0.05549635662757351,0.04265650888261662,0.01283984774495689,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Weather,24h,per_domain,ece,0.033154945599070604,0.028259122505836218,0.004895823093234386,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Weather,24h,per_domain,ece,0.03374826690998739,0.030105782885413785,0.003642484024573605,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Weather,24h,per_domain,ece,0.03384477759269541,0.031140601464706767,0.0027041761279886466,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Weather,24h,per_domain,ece,0.03221840308182659,0.02747286029237298,0.004745542789453605,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Entertainment,24h,per_domain,ece,0.08293232478088298,0.062050468110091336,0.02088185667079165,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Entertainment,24h,per_domain,ece,0.06240856050765179,0.05092700302923609,0.0114815574784157,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Entertainment,24h,per_domain,ece,0.06653333333333335,0.05322975517890769,0.013303578154425656,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Entertainment,24h,per_domain,ece,0.0571577408091962,0.04761127033252135,0.009546470476674854,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,ALL,24h,per_domain,ece,0.030748880803461554,0.02718690414792961,0.0035619766555319426,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,ALL,24h,per_domain,ece,0.027943666799075374,0.023644043949163737,0.004299622849911637,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,ALL,24h,per_domain,ece,0.023970515970515967,0.020861126298523717,0.0031093896719922506,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,ALL,24h,per_domain,ece,0.02941522177585014,0.02562559128148185,0.003789630494368288,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Sports,24h,pooled,ece,0.02399007929926897,0.025189667085482446,-0.0011995877862134748,7692.0,8507.0,4.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Sports,24h,pooled,ece,0.020815564830867276,0.019720045130552078,0.0010955197003151979,7692.0,8507.0,4.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Sports,24h,pooled,ece,0.02279381175247009,0.0225061713882684,0.00028764036420169184,7692.0,8507.0,4.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Sports,24h,pooled,ece,0.021792535856903935,0.018729799207191908,0.003062736649712027,7692.0,8507.0,4.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Crypto,24h,pooled,ece,0.08293119838311082,0.07921721179236617,0.00371398659074465,1549.0,1809.0,6.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Crypto,24h,pooled,ece,0.08356593846366867,0.07510578458836492,0.008460153875303744,1549.0,1809.0,6.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Crypto,24h,pooled,ece,0.08044544867656553,0.0713266998341625,0.009118748842403032,1549.0,1809.0,6.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Crypto,24h,pooled,ece,0.08551961820616442,0.07526038054429476,0.01025923766186966,1549.0,1809.0,6.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Politics,24h,pooled,ece,0.07058748755170881,0.059668302688659636,0.010919184863049172,907.0,1128.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Politics,24h,pooled,ece,0.07106686033132219,0.05958154267086787,0.011485317660454318,907.0,1128.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Politics,24h,pooled,ece,0.07167585446527014,0.05866134751773047,0.013014506947539667,907.0,1128.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Politics,24h,pooled,ece,0.07259553718948675,0.06747693008864772,0.005118607100839029,907.0,1128.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Finance,24h,pooled,ece,0.05629325968308767,0.04576491229599999,0.010528347387087675,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Finance,24h,pooled,ece,0.0674266399311737,0.049039678061254,0.018386961869919706,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Finance,24h,pooled,ece,0.06413329820864068,0.047016281711472874,0.017117016497167806,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Finance,24h,pooled,ece,0.05764384205436238,0.04692599111585258,0.010717850938509806,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Weather,24h,pooled,ece,0.03326497243729048,0.028399483469221186,0.0048654889680692925,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Weather,24h,pooled,ece,0.03465994725267584,0.030905407369483412,0.00375453988319243,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Weather,24h,pooled,ece,0.03384477759269541,0.031140601464706767,0.0027041761279886466,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Weather,24h,pooled,ece,0.03238804859731382,0.027413265506912674,0.004974783090401145,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Entertainment,24h,pooled,ece,0.06484898158850501,0.04828980393860398,0.01655917764990103,1601.0,2278.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Entertainment,24h,pooled,ece,0.06884057390950599,0.05673437389797113,0.012106200011534854,1601.0,2278.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Entertainment,24h,pooled,ece,0.07162398500936916,0.05771729587357328,0.013906689135795881,1601.0,2278.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Entertainment,24h,pooled,ece,0.06571848958710158,0.05587365940519543,0.009844830181906149,1601.0,2278.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,ALL,24h,pooled,ece,0.023925224612084833,0.02400371003095071,-7.848541886587568e-05,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,ALL,24h,pooled,ece,0.02438162758993156,0.021169881694451012,0.0032117458954805493,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,ALL,24h,pooled,ece,0.023474100335707338,0.02118865070672294,0.0022854496289843977,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,ALL,24h,pooled,ece,0.02614605432461388,0.022847668389768924,0.003298385934844956,31873.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Sports,24h,per_domain,log_loss,0.611203022241511,0.5823686799300497,0.028834342311461314,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Sports,24h,per_domain,log_loss,0.6068137413007474,0.5728338400979759,0.0339799012027715,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Sports,24h,per_domain,log_loss,0.604612570700129,0.5692322667403864,0.035380303959742565,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Sports,24h,per_domain,log_loss,0.6079328024563307,0.5721407300962914,0.03579207236003934,7346.0,8056.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Crypto,24h,per_domain,log_loss,0.6346096241171754,0.623023297642623,0.011586326474552378,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Crypto,24h,per_domain,log_loss,0.6297737108397164,0.6116720273092692,0.018101683530447277,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Crypto,24h,per_domain,log_loss,0.6258056618571758,0.6105075646404443,0.015298097216731477,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Crypto,24h,per_domain,log_loss,0.6324170110690787,0.6152127313001804,0.017204279768898267,1122.0,1255.0,3.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Politics,24h,per_domain,log_loss,0.5868351554748575,0.5345568981773706,0.05227825729748692,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Politics,24h,per_domain,log_loss,0.5797416669787596,0.519188727954222,0.06055293902453762,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Politics,24h,per_domain,log_loss,0.5761944137913283,0.5149192015814857,0.061275212209842556,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Politics,24h,per_domain,log_loss,0.5884951962750072,0.5266544484725448,0.061840747802462404,722.0,850.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Finance,24h,per_domain,log_loss,0.5184807557590206,0.45542283389917615,0.06305792185984449,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Finance,24h,per_domain,log_loss,0.5100754347674518,0.44570886023587797,0.0643665745315738,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Finance,24h,per_domain,log_loss,0.508524566819377,0.44466827258263486,0.0638562942367421,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Finance,24h,per_domain,log_loss,0.512583128644609,0.4478610328392859,0.06472209580532307,3626.0,5042.0,13.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Weather,24h,per_domain,log_loss,0.555323026629434,0.5025966412453713,0.05272638538406271,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Weather,24h,per_domain,log_loss,0.551961023310904,0.49886936850839697,0.05309165480250705,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Weather,24h,per_domain,log_loss,0.5518699455060798,0.4988964132036371,0.05297353230244273,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Weather,24h,per_domain,log_loss,0.5533398539709663,0.5004019802257633,0.05293787374520298,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Entertainment,24h,per_domain,log_loss,0.582374213223686,0.505051318376101,0.07732289484758503,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Entertainment,24h,per_domain,log_loss,0.5470160950537726,0.46730563025611477,0.07971046479765781,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Entertainment,24h,per_domain,log_loss,0.5460494850706481,0.4641246038855075,0.08192488118514057,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Entertainment,24h,per_domain,log_loss,0.5537659835652899,0.46874372245273266,0.08502226111255728,1500.0,2124.0,5.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,ALL,24h,per_domain,log_loss,0.5693833861016442,0.5186794354881453,0.05070395061349886,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,ALL,24h,per_domain,log_loss,0.563460351404095,0.5103406619116723,0.05311968949242274,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,ALL,24h,per_domain,log_loss,0.5624207868083642,0.5090944283283942,0.053326358479969915,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,ALL,24h,per_domain,log_loss,0.5653956061524308,0.5116697730998091,0.053725833052621685,30525.0,36580.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Sports,24h,pooled,log_loss,0.6039393006789885,0.5672316626548161,0.03670763802417243,7705.0,8523.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Sports,24h,pooled,log_loss,0.6000007817698444,0.5604670338806441,0.03953374788920028,7705.0,8523.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Sports,24h,pooled,log_loss,0.6003526217586859,0.5608356259185792,0.039516995840106706,7705.0,8523.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Sports,24h,pooled,log_loss,0.6013406147630384,0.561639483852269,0.03970113091076932,7705.0,8523.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Crypto,24h,pooled,log_loss,0.6100082312283829,0.5792410082659237,0.03076722296245915,1550.0,1810.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Crypto,24h,pooled,log_loss,0.6027053927983006,0.5653301342009363,0.03737525859736435,1550.0,1810.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Crypto,24h,pooled,log_loss,0.5990679217370599,0.5620312610954213,0.037036660641638575,1550.0,1810.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Crypto,24h,pooled,log_loss,0.6033082952888206,0.5657764551006434,0.037531840188177124,1550.0,1810.0,7.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Politics,24h,pooled,log_loss,0.5753765072093516,0.5186605036613231,0.056716003548028526,961.0,1181.0,11.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Politics,24h,pooled,log_loss,0.5698454894867033,0.5049171064928719,0.06492838299383141,961.0,1181.0,11.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Politics,24h,pooled,log_loss,0.5697910766201674,0.5050177615719633,0.06477331504820405,961.0,1181.0,11.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Politics,24h,pooled,log_loss,0.5723346636017722,0.50726944788342,0.06506521571835222,961.0,1181.0,11.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Finance,24h,pooled,log_loss,0.5133488967390865,0.45710402952004786,0.0562448672190386,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Finance,24h,pooled,log_loss,0.5097487856917258,0.44562541484892354,0.06412337084280223,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Finance,24h,pooled,log_loss,0.5079887019050159,0.4442828025889703,0.06370589931604559,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Finance,24h,pooled,log_loss,0.5111811254098864,0.44790081213433064,0.06328031327555572,3796.0,5282.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",binning10,Weather,24h,pooled,log_loss,0.5550656892544841,0.503432886139897,0.05163280311458707,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",platt,Weather,24h,pooled,log_loss,0.5520569242501066,0.4989401565119879,0.05311676773811863,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",raw,Weather,24h,pooled,log_loss,0.5518699455060798,0.4988964132036371,0.05297353230244273,16209.0,19253.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",venn_abers,Weather,24h,pooled,log_loss,0.5532813172415252,0.5001833342875673,0.053097982953957845,16209.0,19253.0,14.0
